"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","ClassGuid","CompatID","CreationClassName","Description","DeviceClass","DeviceID","DeviceName","DevLoader","DriverDate","DriverName","DriverProviderName","DriverVersion","FriendlyName","HardWareID","InfName","InstallDate","IsSigned","Location","Manufacturer","Name","PDO","Signer","Started","StartMode","Status","SystemCreationClassName","SystemName"
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}","USB\Class_01&SubClass_00&Prot_00",,"USB Audio Device","MEDIA","USB\VID_1EDB&PID_BE55&MI_06\8&8C7F463&0&0006","USB Audio Device",,"20220428000000.******+***","USBAUDIO.sys","Microsoft","10.0.22000.653","Blackmagic Design","USB\VID_1EDB&PID_BE55&REV_0100&MI_06","wdma_usb.inf",,"True","0065.0000.0000.004.004.000.000.000.000","Microsoft",,"\Device\00000118","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{ca3e7ab9-b4c3-4ae6-8251-579ef933890f}","USB\Class_0e&SubClass_03&Prot_00",,"USB Video Device","CAMERA","USB\VID_1EDB&PID_BE55&MI_04\8&8C7F463&0&0004","USB Video Device","*ntkern","20060621000000.******+***",,"Microsoft","10.0.22000.708","Blackmagic Design","USB\VID_1EDB&PID_BE55&REV_0100&MI_04","usbvideo.inf",,"True","0065.0000.0000.004.004.000.000.000.000","Microsoft",,"\Device\00000117","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}","USB\Class_ff&SubClass_03&Prot_00",,"ATEM Mini Pro","MEDIA","USB\VID_1EDB&PID_BE55&MI_00\8&8C7F463&0&0000","ATEM Mini Pro",,"20220607000000.******+***",,"Blackmagic Design","8.8.0.0",,"USB\VID_1EDB&PID_BE55&REV_0100&MI_00","oem19.inf",,"True","0065.0000.0000.004.004.000.000.000.000","Blackmagic Design",,"\Device\00000116","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\DevClass_00&SubClass_00&Prot_00",,"USB Composite Device","USB","USB\VID_1EDB&PID_BE55\0FE0B2E2998E405285C5134449C70626","USB Composite Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"USB\VID_1EDB&PID_BE55&REV_0100","usb.inf",,"True","Port_#0004.Hub_#0008","(Standard USB Host Controller)",,"\Device\USBPDO-14","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96b-e325-11ce-bfc1-08002be10318}","",,"HID Keyboard Device","KEYBOARD","HID\VID_04D8&PID_EED2&MI_02\B&2F7E0A3B&0&0000","HID Keyboard Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"HID\VID_04D8&PID_EED2&REV_0101&MI_02","keyboard.inf",,"True",,"(Standard keyboards)",,"\Device\00000123","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","USB\Class_03&SubClass_00&Prot_01",,"USB Input Device","HIDCLASS","USB\VID_04D8&PID_EED2&MI_02\A&2966A704&0&0002","USB Input Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"USB\VID_04D8&PID_EED2&REV_0101&MI_02","input.inf",,"True","0065.0000.0000.004.001.002.000.000.000","(Standard system devices)",,"\Device\0000011f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant consumer control device","HIDCLASS","HID\VID_04D8&PID_EED2&MI_01&COL02\B&BA6CC79&0&0001","HID-compliant consumer control device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"HID\VID_04D8&PID_EED2&REV_0101&MI_01&Col02","hidserv.inf",,"True",,"Microsoft",,"\Device\00000122","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","",,"HID-compliant system controller","HIDCLASS","HID\VID_04D8&PID_EED2&MI_01&COL01\B&BA6CC79&0&0000","HID-compliant system controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"HID\VID_04D8&PID_EED2&REV_0101&MI_01&Col01","input.inf",,"True",,"(Standard system devices)",,"\Device\00000121","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","USB\Class_03&SubClass_01&Prot_00",,"USB Input Device","HIDCLASS","USB\VID_04D8&PID_EED2&MI_01\A&2966A704&0&0001","USB Input Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"USB\VID_04D8&PID_EED2&REV_0101&MI_01","input.inf",,"True","0065.0000.0000.004.001.002.000.000.000","(Standard system devices)",,"\Device\0000011e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96b-e325-11ce-bfc1-08002be10318}","",,"HID Keyboard Device","KEYBOARD","HID\VID_04D8&PID_EED2&MI_00\B&18307149&0&0000","HID Keyboard Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"HID\VID_04D8&PID_EED2&REV_0101&MI_00","keyboard.inf",,"True",,"(Standard keyboards)",,"\Device\00000120","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{745a17a0-74d3-11d0-b6fe-00a0c90f57da}","USB\Class_03&SubClass_01&Prot_01",,"USB Input Device","HIDCLASS","USB\VID_04D8&PID_EED2&MI_00\A&2966A704&0&0000","USB Input Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"USB\VID_04D8&PID_EED2&REV_0101&MI_00","input.inf",,"True","0065.0000.0000.004.001.002.000.000.000","(Standard system devices)",,"\Device\0000011d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\DevClass_00&SubClass_00&Prot_00",,"USB Composite Device","USB","USB\VID_04D8&PID_EED2\1594901522","USB Composite Device",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"USB\VID_04D8&PID_EED2&REV_0101","usb.inf",,"True","Port_#0002.Hub_#0013","(Standard USB Host Controller)",,"\Device\USBPDO-20","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_04D8&PID_EEC5\7&2E5F6FA0&0&1","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_04D8&PID_EEC5&REV_0101","usbhub3.inf",,"True","Port_#0001.Hub_#0008","(Standard USB HUBs)",,"\Device\USBPDO-13","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB20_HUB",,"Generic USB Hub","USB","USB\VID_2109&PID_2822\MSFT20000000001","Generic USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_2822&REV_9013","usbhub3.inf",,"True","Port_#0004.Hub_#0001","(Standard USB HUBs)",,"\Device\USBPDO-7","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","USB\USB30_HUB",,"Generic SuperSpeed USB Hub","USB","USB\VID_2109&PID_0822\MSFT30000000001","Generic SuperSpeed USB Hub",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\VID_2109&PID_0822&REV_9013","usbhub3.inf",,"True","Port_#0002.Hub_#0001","(Standard USB HUBs)",,"\Device\USBPDO-6","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","",,"USB Root Hub (USB 3.0)","USB","USB\ROOT_HUB30\5&3AD7BCDA&0&0","USB Root Hub (USB 3.0)",,"20210307000000.******+***",,"Microsoft","10.0.22000.65",,"USB\ROOT_HUB30&VID1B21&PID2142&REV0000","usbhub3.inf",,"True",,"(Standard USB HUBs)",,"\Device\USBPDO-0","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{36fc9e60-c465-11cf-8056-444553540000}","PCI\VEN_1B21&DEV_2142&REV_00",,"USB xHCI Compliant Host Controller","USB","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00\4&381BEC2&0&0019","USB xHCI Compliant Host Controller",,"20220617000000.******+***",,"Microsoft","10.0.22000.778","ASMedia USB 3.1 eXtensible Host Controller - 1.10 (Microsoft)","PCI\VEN_1B21&DEV_2142&SUBSYS_21421B21&REV_00","usbxhci.inf",,"True","PCI bus 101, device 0, function 0","Generic USB xHCI Host Controller",,"\Device\NTPNP_PCI0065","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1483&REV_00",,"PCI Express Root Port","SYSTEM","PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00\3&3AA59A3&0&19","PCI Express Root Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00","pci.inf",,"True","PCI bus 96, device 3, function 1","(Standard system devices)",,"\Device\NTPNP_PCI0008","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&CC_060000",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00\3&3AA59A3&0&18","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00","machine.inf",,"True","PCI bus 96, device 3, function 0","(Standard system devices)",,"\Device\NTPNP_PCI0007","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&CC_060000",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00\3&3AA59A3&0&10","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00","machine.inf",,"True","PCI bus 96, device 2, function 0","(Standard system devices)",,"\Device\NTPNP_PCI0006","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e967-e325-11ce-bfc1-08002be10318}","SCSI\Disk",,"Disk drive","DISKDRIVE","SCSI\DISK&VEN_NVME&PROD_SEAGATE_FIRECUDA\5&CB775E2&0&000000","Disk drive",,"20060621000000.******+***",,"Microsoft","10.0.22000.832","Seagate FireCuda 530 ZP1000GM30013","SCSI\DiskNVMe__________Seagate_FireCuda_530_ZP1000GM30013SU6SM001","disk.inf",,"True","Bus Number 0, Target Id 0, LUN 0","(Standard disk drives)",,"\Device\000000c6","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97b-e325-11ce-bfc1-08002be10318}","PCI\VEN_1BB1&DEV_5018&REV_01",,"Standard NVM Express Controller","SCSIADAPTER","PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01\4&9EC1D5B&0&000C","Standard NVM Express Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01","stornvme.inf",,"True","PCI bus 100, device 0, function 0","Standard NVM Express Controller",,"\Device\NTPNP_PCI0064","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1483&REV_00",,"PCI Express Root Port","SYSTEM","PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00\3&3AA59A3&0&0C","PCI Express Root Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00","pci.inf",,"True","PCI bus 96, device 1, function 4","(Standard system devices)",,"\Device\NTPNP_PCI0005","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e967-e325-11ce-bfc1-08002be10318}","SCSI\Disk",,"Disk drive","DISKDRIVE","SCSI\DISK&VEN_NVME&PROD_SEAGATE_FIRECUDA\5&10B956BC&0&000000","Disk drive",,"20060621000000.******+***",,"Microsoft","10.0.22000.832","Seagate FireCuda 530 ZP1000GM30013","SCSI\DiskNVMe__________Seagate_FireCuda_530_ZP1000GM30013SU6SM001","disk.inf",,"True","Bus Number 0, Target Id 0, LUN 0","(Standard disk drives)",,"\Device\000000c4","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97b-e325-11ce-bfc1-08002be10318}","PCI\VEN_1BB1&DEV_5018&REV_01",,"Standard NVM Express Controller","SCSIADAPTER","PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01\4&32CD36BD&0&000B","Standard NVM Express Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01","stornvme.inf",,"True","PCI bus 99, device 0, function 0","Standard NVM Express Controller",,"\Device\NTPNP_PCI0063","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1483&REV_00",,"PCI Express Root Port","SYSTEM","PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00\3&3AA59A3&0&0B","PCI Express Root Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00","pci.inf",,"True","PCI bus 96, device 1, function 3","(Standard system devices)",,"\Device\NTPNP_PCI0004","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e967-e325-11ce-bfc1-08002be10318}","SCSI\Disk",,"Disk drive","DISKDRIVE","SCSI\DISK&VEN_NVME&PROD_SEAGATE_FIRECUDA\5&274DC786&0&000000","Disk drive",,"20060621000000.******+***",,"Microsoft","10.0.22000.832","Seagate FireCuda 530 ZP1000GM30013","SCSI\DiskNVMe__________Seagate_FireCuda_530_ZP1000GM30013SU6SM001","disk.inf",,"True","Bus Number 0, Target Id 0, LUN 0","(Standard disk drives)",,"\Device\000000c2","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97b-e325-11ce-bfc1-08002be10318}","PCI\VEN_1BB1&DEV_5018&REV_01",,"Standard NVM Express Controller","SCSIADAPTER","PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01\4&20138618&0&000A","Standard NVM Express Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01","stornvme.inf",,"True","PCI bus 98, device 0, function 0","Standard NVM Express Controller",,"\Device\NTPNP_PCI0062","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1483&REV_00",,"PCI Express Root Port","SYSTEM","PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00\3&3AA59A3&0&0A","PCI Express Root Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00","pci.inf",,"True","PCI bus 96, device 1, function 2","(Standard system devices)",,"\Device\NTPNP_PCI0003","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e967-e325-11ce-bfc1-08002be10318}","SCSI\Disk",,"Disk drive","DISKDRIVE","SCSI\DISK&VEN_NVME&PROD_SEAGATE_FIRECUDA\5&3680E6F9&0&000000","Disk drive",,"20060621000000.******+***",,"Microsoft","10.0.22000.832","Seagate FireCuda 530 ZP1000GM30013","SCSI\DiskNVMe__________Seagate_FireCuda_530_ZP1000GM30013SU6SM001","disk.inf",,"True","Bus Number 0, Target Id 0, LUN 0","(Standard disk drives)",,"\Device\000000c0","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97b-e325-11ce-bfc1-08002be10318}","PCI\VEN_1BB1&DEV_5018&REV_01",,"Standard NVM Express Controller","SCSIADAPTER","PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01\4&3A1F3509&0&0009","Standard NVM Express Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1BB1&DEV_5018&SUBSYS_50181BB1&REV_01","stornvme.inf",,"True","PCI bus 97, device 0, function 0","Standard NVM Express Controller",,"\Device\NTPNP_PCI0061","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1483&REV_00",,"PCI Express Root Port","SYSTEM","PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00\3&3AA59A3&0&09","PCI Express Root Port",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"PCI\VEN_1022&DEV_1483&SUBSYS_88151043&REV_00","pci.inf",,"True","PCI bus 96, device 1, function 1","(Standard system devices)",,"\Device\NTPNP_PCI0002","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&CC_060000",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00\3&3AA59A3&0&08","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1482&SUBSYS_00000000&REV_00","machine.inf",,"True","PCI bus 96, device 1, function 0","(Standard system devices)",,"\Device\NTPNP_PCI0001","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","PCI\VEN_1022&DEV_1480&REV_00",,"PCI standard host CPU bridge","SYSTEM","PCI\VEN_1022&DEV_1480&SUBSYS_88151043&REV_00\3&3AA59A3&0&00","PCI standard host CPU bridge",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"PCI\VEN_1022&DEV_1480&SUBSYS_88151043&REV_00","machine.inf",,"True","PCI bus 96, device 0, function 0","(Standard system devices)",,"\Device\NTPNP_PCI0000","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}","*PNP0A03",,"PCI Express Root Complex","SYSTEM","ACPI\PNP0A08\3","PCI Express Root Complex",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"ACPI\VEN_PNP&DEV_0A08","pci.inf",,"True",,"(Standard system devices)",,"\Device\00000020","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Microsoft Windows Management Interface for ACPI","SYSTEM","ACPI\PNP0C14\AWW","Microsoft Windows Management Interface for ACPI",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"ACPI\VEN_PNP&DEV_0C14","wmiacpi.inf",,"True",,"Microsoft",,"\Device\0000001f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Microsoft ACPI-Compliant System","SYSTEM","ACPI_HAL\PNP0C08\0","Microsoft ACPI-Compliant System",,"20060621000000.******+***",,"Microsoft","10.0.22000.778",,"ACPI_HAL\PNP0C08","acpi.inf",,"True",,"Microsoft",,"\Device\0000001d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e966-e325-11ce-bfc1-08002be10318}","DETECTEDInternal\ACPI_HAL",,"ACPI x64-based PC","COMPUTER","ROOT\ACPI_HAL\0000","ACPI x64-based PC",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"acpiapic","hal.inf",,"True",,"(Standard computers)",,"\Device\00000010","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"Charge Arbitration Driver","SYSTEM","ROOT\CAD\0000","Charge Arbitration Driver",,"20060621000000.******+***",,"Microsoft","10.0.22000.653",,"ROOT\CAD","ChargeArbitration.inf",,"True",,"(Standard system devices)",,"\Device\0000000f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97d-e325-11ce-bfc1-08002be10318}",,,"UMBus Root Bus Enumerator","SYSTEM","ROOT\UMBUS\0000","UMBus Root Bus Enumerator",,"20060621000000.******+***",,"Microsoft","10.0.22000.1",,"root\umbus","umbus.inf",,"True",,"Microsoft",,"\Device\0000000e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{53d29ef7-377c-4d14-864b-eb3a85769359}",,,"Windows Hello Face Software Device","BIOMETRIC","ROOT\WINDOWSHELLOFACESOFTWAREDRIVER\0000","Windows Hello Face Software Device",,"20180106000000.******+***",,"Windows Hello Face","10.0.22000.856",,"Root\WindowsHelloFaceSoftwareDriver","HelloFace.inf",,"False",,"Windows Hello Face",,"\Device\0000000d",,,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e96c-e325-11ce-bfc1-08002be10318}",,,"AMD Streaming Audio Device","MEDIA","ROOT\AMDSAFD&FUN_01&REV_01\0000","AMD Streaming Audio Device",,"20210727000000.******+***","amdsafd.sys","AMD","1.0.0.6",,"Root\AMDSAFD&FUN_01&REV_01","oem22.inf",,"True",,"AMD",,"\Device\0000000c","Microsoft Windows Hardware Compatibility Publisher",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e972-e325-11ce-bfc1-08002be10318}",,,"Microsoft Kernel Debug Network Adapter","NET","ROOT\KDNIC\0000","Microsoft Kernel Debug Network Adapter",,"20060621000000.******+***",,"Microsoft","10.0.22000.1","Microsoft Kernel Debug Network Adapter","root\kdnic","kdnic.inf",,"True",,"Microsoft",,"\Device\0000000b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{4d36e97b-e325-11ce-bfc1-08002be10318}","DETECTEDInternal\spaceport",,"Microsoft Storage Spaces Controller","SCSIADAPTER","ROOT\SPACEPORT\0000","Microsoft Storage Spaces Controller",,"20060621000000.******+***",,"Microsoft","10.0.22000.918",,"Root\Spaceport","spaceport.inf",,"True",,"Microsoft",,"\Device\0000000a","Microsoft Windows",,,,,
